idOglasa,cena,stanje,marka,model,godiste,kilometraza,karoserija,gorivo,kubikaza,snagaMotora,menjac,brojVrata,boja,lokacijaProdavca
19900992,14490,"Novo vozilo",Dacia,Logan,2022,1,Limuzina,Benzin,999,90,"Manuelni 6 brzina ",4,"Siva ",Beograd
18735632,14430,"Novo vozilo",Renault,Clio,2022,5,Hečbek,Benzin,999,65,"Manuelni 6 brzina ",4,"Bela ",Beograd
19660023,14040,"Novo vozilo",Fiat,500,2022,1,Hečbek,Benzin,999,69,"Manuelni 6 brzina ",2,"Siva ",Čačak
19950060,14040,"Polovno vozilo",Hyundai,i10,2022,5,Hečbek,Benzin,1197,83,"Manuelni 5 brzina ",4,"Crvena ",Kraljevo
18131235,13990,"Novo vozilo",Fiat,500,2022,0,Hečbek,"Hibridni pogon",999,71,"Manuelni 6 brzina ",2,"Crvena ","Novi Sad"
19803710,13940,"Novo vozilo",Fiat,500,2022,0,Hečbek,Benzin,999,69,"Manuelni 6 brzina ",2,"Narandžasta ",Beograd
20032647,13900,"Polovno vozilo",Jeep,Compass,2021,4000,Džip/SUV,Benzin,1345,150,"Automatski / poluautomatski ",4,"Crna ",Čačak
20066388,13700,"Polovno vozilo",Fiat,Tipo,2021,8300,Hečbek,Benzin,1400,90,"Manuelni 6 brzina ",4,"Tirkiz ","Gornji Milanovac"
19752621,13500,"Novo vozilo",Fiat,500,2022,0,Hečbek,Benzin,999,69,"Manuelni 6 brzina ",2,"Narandžasta ",Šabac
19955615,13470,"Polovno vozilo",Volkswagen,up!,2022,1,Hečbek,Benzin,999,65,"Manuelni 5 brzina ",2,"Crvena ",Kragujevac
17677603,13390,"Novo vozilo",Hyundai,i20,2022,5,Hečbek,Benzin,1248,84,"Manuelni 5 brzina ",4,"Bela ",Zrenjanin
18223419,13390,"Novo vozilo",Hyundai,i20,2022,5,Hečbek,Benzin,1197,84,"Manuelni 5 brzina ",4,"Bela ",Kraljevo
18264104,13390,"Novo vozilo",Hyundai,i10,2022,0,Hečbek,Benzin,1197,84,"Manuelni 5 brzina ",4,"Siva ",Majur
19694168,13240,"Novo vozilo",Fiat,500,2022,2,Hečbek,Benzin,999,69,"Manuelni 6 brzina ",2,"Narandžasta ",Čačak
20041215,13100,"Polovno vozilo",Fiat,500,2021,9000,Hečbek,"Hibridni pogon",999,69,"Manuelni 6 brzina ",2,"Bela ","Novi Sad"
18377216,12990,"Novo vozilo",Hyundai,i10,2022,5,Hečbek,Benzin,998,67,"Manuelni 5 brzina ",4,"Plava ",Zrenjanin
17371895,12790,"Novo vozilo",Hyundai,i10,2022,0,Hečbek,Benzin,1248,84,"Manuelni 6 brzina ",4,"Bež ","Novi Sad"
18233883,12790,"Novo vozilo",Hyundai,i10,2022,1,Hečbek,Benzin,1197,61,"Manuelni 6 brzina ",4,"Plava ",Jagodina
17997659,12390,"Novo vozilo",Hyundai,i10,2022,1,Hečbek,Benzin,1197,84,"Manuelni 5 brzina ",4,"Siva ",Jagodina
18270278,12390,"Novo vozilo",Hyundai,i10,2022,4,Hečbek,Benzin,998,67,"Manuelni 5 brzina ",4,"Plava ",Sombor
18458309,11090,"Novo vozilo",Hyundai,i10,2022,0,Hečbek,Benzin,998,67,"Manuelni 5 brzina ",4,"Bela ",Majur
20044976,10800,"Polovno vozilo",Dacia,Logan,2021,15500,Limuzina,Benzin,998,73,"Manuelni 5 brzina ",4,"Bela ",Beograd
20038349,9888,"Polovno vozilo",Škoda,Fabia,2021,6652,Hečbek,Benzin,999,60,"Manuelni 5 brzina ",4,"Bela ","Novi Beograd"
20048327,9450,"Novo vozilo",Škoda,Superb,2022,0,Limuzina,Dizel,2000,200,"Automatski / poluautomatski ",4,"Crna ",Beograd
20050086,1950,"Polovno vozilo","Alfa Romeo",156,2022,222000,Karavan,Dizel,1980,110,"Manuelni 5 brzina ",4,"Siva ",Kragujevac
19844028,799,"Polovno vozilo",Škoda,Superb,2022,50,Hečbek,Dizel,1968,150,"Automatski / poluautomatski ",4,"Crna ",Beograd
20013746,799,"Polovno vozilo",Volkswagen,Tiguan,2022,10,Džip/SUV,Benzin,1498,150,"Automatski / poluautomatski ",4,"Bela ",Beograd
19866114,690,"Polovno vozilo","Land Rover","Discovery Sport",2022,15,Džip/SUV,"Hibridni pogon",1997,165,"Automatski / poluautomatski ",4,"Crna ",Zemun
20063059,470,"Polovno vozilo",BMW,X1,2022,7,Džip/SUV,Dizel,1995,150,"Automatski / poluautomatski ",4,"Bela ",Zemun
